dish_name,price,restaurant_id
House Signature Dish,7.08,4-C8BEUBUFR74WAJ
Daily Special Set,7.77,4-C8BEUBUFR74WAJ
Today's Recommendation,7.99,4-C8BEUBUFR74WAJ
Chef's Special Combo (Set 2),11.81,4-C8BEUBUFR74WAJ
Today's Recommendation (Set 2),11.7,4-C8BEUBUFR74WAJ
House Signature Dish (Set 2),8.6,4-C8BEUBUFR74WAJ
Chef's Special Combo (Set 2),12.36,4-C8BEUBUFR74WAJ
Chef's Special Combo (Set 2),7.23,4-C8BEUBUFR74WAJ
House Signature Dish (Set 2),8.16,4-C8BEUBUFR74WAJ
Cheese Naan,6.85,SGDD06299
Chicken Biryani,4.5,SGDD06299
Butter Naan,6.89,SGDD06299
Mutton Biryani,4.07,SGDD06299
Creamy Butter Chicken,5.08,SGDD06299
Chicken Tikka Masala,4.96,SGDD06299
Garlic Naan,5.41,SGDD06299
Butter Chicken with Naan,8.51,SGDD06299
Vegetable Biryani,6.69,SGDD06299
Palak Paneer,8.87,SGDD06299
Salmon Sashimi,13.81,4-C76URYLTDEDHGT
California Roll,10.8,4-C76URYLTDEDHGT
Chicken Katsu,12.59,4-C76URYLTDEDHGT
Tempura Udon,8.48,4-C76URYLTDEDHGT
Steamed Fish,12.39,4-C76URYLTDEDHGT
Butter Garlic Prawns,7.86,4-C76URYLTDEDHGT
Seafood Platter,13.68,4-C76URYLTDEDHGT
House Signature Dish,14.85,4-C76URYLTDEDHGT
Today's Recommendation,10.39,4-C76URYLTDEDHGT
Steamed Fish (Set 2),11.11,4-C76URYLTDEDHGT
Nasi Lemak,6.6,4-C7MBAGJTCTUVFE
Char Kway Teow,6.48,4-C7MBAGJTCTUVFE
Roti Canai,5.81,4-C7MBAGJTCTUVFE
Satay Skewers,5.44,4-C7MBAGJTCTUVFE
Roti Canai (Set 2),7.61,4-C7MBAGJTCTUVFE
House Signature Dish,4.41,4-C7MBAGJTCTUVFE
Char Kway Teow (Set 2),6.47,4-C7MBAGJTCTUVFE
House Signature Dish (Set 2),5.92,4-C7MBAGJTCTUVFE
Satay Skewers (Set 2),6.28,4-C7MBAGJTCTUVFE
House Signature Dish (Set 2),7.68,4-C7MBAGJTCTUVFE
Herbal Chicken Soup,14.16,SGDD05333
Hot & Sour Soup,13.42,SGDD05333
Yang Zhou Fried Rice,14.51,SGDD05333
Stir-fried Kailan,9.94,SGDD05333
Char Siew Rice,7.1,SGDD05333
Steamed Fish with Ginger,12.39,SGDD05333
Salted Egg Prawns,12.38,SGDD05333
Sweet Corn Soup,10.17,SGDD05333
Sweet & Sour Pork,11.18,SGDD05333
Braised Pork Belly,12.41,SGDD05333
Salmon Sashimi,8.15,SGDD09671
California Roll,10.2,SGDD09671
Chicken Katsu,11.72,SGDD09671
Tempura Udon,7.81,SGDD09671
Original Fried Chicken,14.4,SGDD09671
Spicy Fried Chicken,14.82,SGDD09671
Honey Glazed Wings,7.52,SGDD09671
Popcorn Chicken,14.8,SGDD09671
Korean Fried Chicken,9.71,SGDD09671
House Signature Dish,11.76,SGDD09671
Fresh Produce Box,9.23,4-C7T1E4DKVXXJLN
Household Essentials Pack,12.71,4-C7T1E4DKVXXJLN
Instant Noodles Pack,11.66,4-C7T1E4DKVXXJLN
Snack Bundle,9.18,4-C7T1E4DKVXXJLN
Bottled Drink,13.32,4-C7T1E4DKVXXJLN
Instant Noodles Pack (Set 2),12.15,4-C7T1E4DKVXXJLN
House Signature Dish,10.2,4-C7T1E4DKVXXJLN
Today's Recommendation,10.81,4-C7T1E4DKVXXJLN
Instant Noodles Pack (Set 2),11.83,4-C7T1E4DKVXXJLN
Snack Bundle (Set 2),10.24,4-C7T1E4DKVXXJLN
Chicken Katsu Bento,5.15,4-C4EUNELUAYLAPE
Salmon Teriyaki Bento,8.71,4-C4EUNELUAYLAPE
Teriyaki Chicken Rice Bowl,4.15,4-C4EUNELUAYLAPE
California Roll,7.69,4-C4EUNELUAYLAPE
Tempura Udon,8.15,4-C4EUNELUAYLAPE
Salmon Sashimi,6.49,4-C4EUNELUAYLAPE
Tempura Bento,4.13,4-C4EUNELUAYLAPE
Salmon Poke Bowl,4.9,4-C4EUNELUAYLAPE
Chicken Katsu,7.02,4-C4EUNELUAYLAPE
Beef Don,5.63,4-C4EUNELUAYLAPE
Nasi Lemak,9.35,4-C7VANKJKUGLGGX
Char Kway Teow,10.98,4-C7VANKJKUGLGGX
Roti Canai,11.04,4-C7VANKJKUGLGGX
Satay Skewers,11.34,4-C7VANKJKUGLGGX
Nasi Lemak (Set 2),13.48,4-C7VANKJKUGLGGX
House Signature Dish,11.32,4-C7VANKJKUGLGGX
House Signature Dish (Set 2),7.14,4-C7VANKJKUGLGGX
Satay Skewers (Set 2),13.11,4-C7VANKJKUGLGGX
Satay Skewers (Set 2),14.93,4-C7VANKJKUGLGGX
Today's Recommendation,14.04,4-C7VANKJKUGLGGX
Sweet & Sour Pork,6.78,4-CYM3G8DWCACVAN
Char Siew Rice,8.3,4-CYM3G8DWCACVAN
Hot & Sour Soup,5.52,4-CYM3G8DWCACVAN
Mapo Tofu,7.53,4-CYM3G8DWCACVAN
Steamboat Set,6.46,4-CYM3G8DWCACVAN
Spicy Mala Skewers,4.67,4-CYM3G8DWCACVAN
Stir-fried Kailan,7.58,4-CYM3G8DWCACVAN
Braised Pork Belly,6.44,4-CYM3G8DWCACVAN
Salted Egg Prawns,4.55,4-CYM3G8DWCACVAN
Spicy Hot Pot Combo,7.38,4-CYM3G8DWCACVAN
Chendol,18.87,4-C7DHAZJCAFAZG6
Chocolate Sundae,20.42,4-C7DHAZJCAFAZG6
Tau Huay,27.56,4-C7DHAZJCAFAZG6
Ice Kacang,22.25,4-C7DHAZJCAFAZG6
Matcha Ice Cream,18.29,4-C7DHAZJCAFAZG6
Mango Sticky Rice,27.67,4-C7DHAZJCAFAZG6
Mushroom Soup,17.81,4-C7DHAZJCAFAZG6
Fish & Chips,13.42,4-C7DHAZJCAFAZG6
Vanilla Bean Ice Cream,13.68,4-C7DHAZJCAFAZG6
Grilled Chicken Chop,25.55,4-C7DHAZJCAFAZG6
Chef's Special Combo,9.76,4-C76TVBBFEE2ATJ
House Signature Dish,9.86,4-C76TVBBFEE2ATJ
Daily Special Set,9.81,4-C76TVBBFEE2ATJ
Today's Recommendation,12.29,4-C76TVBBFEE2ATJ
House Signature Dish (Set 2),8.98,4-C76TVBBFEE2ATJ
Chef's Special Combo (Set 2),12.18,4-C76TVBBFEE2ATJ
House Signature Dish (Set 2),11.74,4-C76TVBBFEE2ATJ
Daily Special Set (Set 2),14.28,4-C76TVBBFEE2ATJ
House Signature Dish (Set 2),7.52,4-C76TVBBFEE2ATJ
Daily Special Set (Set 2),9.44,4-C76TVBBFEE2ATJ
Chef's Special Combo,7.29,4-C3NERF4AEY6KRJ
House Signature Dish,6.11,4-C3NERF4AEY6KRJ
Daily Special Set,6.57,4-C3NERF4AEY6KRJ
Today's Recommendation,6.11,4-C3NERF4AEY6KRJ
House Signature Dish (Set 2),4.1,4-C3NERF4AEY6KRJ
Daily Special Set (Set 2),6.35,4-C3NERF4AEY6KRJ
Chef's Special Combo (Set 2),4.11,4-C3NERF4AEY6KRJ
House Signature Dish (Set 2),5.58,4-C3NERF4AEY6KRJ
Chef's Special Combo (Set 2),6.85,4-C3NERF4AEY6KRJ
Today's Recommendation (Set 2),5.61,4-C3NERF4AEY6KRJ
Caesar Salad,4.83,4-C6NYRT3GRKK2EE
Bolognese Spaghetti,5.5,4-C6NYRT3GRKK2EE
Fish & Chips,8.85,4-C6NYRT3GRKK2EE
Popiah,5.01,4-C6NYRT3GRKK2EE
Curry Puff,7.18,4-C6NYRT3GRKK2EE
Truffle Mushroom Pasta,8.87,4-C6NYRT3GRKK2EE
Roast Lamb Rack,4.38,4-C6NYRT3GRKK2EE
Pepperoni Pizza,8.25,4-C6NYRT3GRKK2EE
Hawaiian Pizza,5.07,4-C6NYRT3GRKK2EE
Spring Rolls,5.33,4-C6NYRT3GRKK2EE
Chendol,11.53,4-C4CWJ7LGCP5UGA
Soda Float,11.25,4-C4CWJ7LGCP5UGA
Tau Huay,10.42,4-C4CWJ7LGCP5UGA
Mango Sticky Rice,9.78,4-C4CWJ7LGCP5UGA
Matcha Ice Cream,7.61,4-C4CWJ7LGCP5UGA
Iced Chrysanthemum Tea,13.59,4-C4CWJ7LGCP5UGA
Spring Rolls,11.04,4-C4CWJ7LGCP5UGA
Chocolate Sundae,9.4,4-C4CWJ7LGCP5UGA
Ice Kacang,12.31,4-C4CWJ7LGCP5UGA
Vanilla Bean Ice Cream,9.51,4-C4CWJ7LGCP5UGA
Kimchi Jjigae,5.26,4-C2XZVXTBE3CZRT
Tteokbokki,6.58,4-C2XZVXTBE3CZRT
Bulgogi Beef,7.36,4-C2XZVXTBE3CZRT
Korean Fried Chicken,6.74,4-C2XZVXTBE3CZRT
Tonkotsu Ramen,8.4,4-C2XZVXTBE3CZRT
Miso Ramen,7.14,4-C2XZVXTBE3CZRT
Shoyu Ramen,6.58,4-C2XZVXTBE3CZRT
Spicy Tantanmen,4.93,4-C2XZVXTBE3CZRT
Bulgogi Beef (Set 2),6.5,4-C2XZVXTBE3CZRT
Bulgogi Beef (Set 2),7.3,4-C2XZVXTBE3CZRT
Hot & Sour Soup,8.92,4-C8C3V7DJTFDGAJ
Steamed Fish with Ginger,12.97,4-C8C3V7DJTFDGAJ
Char Siew Rice,13.12,4-C8C3V7DJTFDGAJ
Stir-fried Kailan,13.75,4-C8C3V7DJTFDGAJ
Mapo Tofu,10.28,4-C8C3V7DJTFDGAJ
Braised Pork Belly,13.88,4-C8C3V7DJTFDGAJ
Sweet & Sour Pork,14.29,4-C8C3V7DJTFDGAJ
Yang Zhou Fried Rice,12.07,4-C8C3V7DJTFDGAJ
Kung Pao Chicken,13.77,4-C8C3V7DJTFDGAJ
Salted Egg Prawns,9.14,4-C8C3V7DJTFDGAJ
Nasi Lemak,5.28,4-C742EAEYLY5TVT
Char Kway Teow,7.01,4-C742EAEYLY5TVT
Roti Canai,6.03,4-C742EAEYLY5TVT
Satay Skewers,4.57,4-C742EAEYLY5TVT
Minced Meat Ban Mian,4.96,4-C742EAEYLY5TVT
Ban Mian with Anchovies,5.23,4-C742EAEYLY5TVT
Mushroom Ban Mian,8.14,4-C742EAEYLY5TVT
Nasi Lemak (Set 2),6.32,4-C742EAEYLY5TVT
Mushroom Ban Mian (Set 2),6.8,4-C742EAEYLY5TVT
Daily Special Set,6.18,4-C742EAEYLY5TVT
Mango Sticky Rice,4.88,4-C7VDCYWVNJDHVX
Braised Pork Belly,8.26,4-C7VDCYWVNJDHVX
Yang Zhou Fried Rice,8.82,4-C7VDCYWVNJDHVX
Kung Pao Chicken,6.43,4-C7VDCYWVNJDHVX
Steamed Fish with Ginger,4.1,4-C7VDCYWVNJDHVX
Tau Huay,8.3,4-C7VDCYWVNJDHVX
Ice Kacang,4.42,4-C7VDCYWVNJDHVX
Stir-fried Kailan,7.01,4-C7VDCYWVNJDHVX
Char Siew Rice,8.34,4-C7VDCYWVNJDHVX
Salted Egg Prawns,8.5,4-C7VDCYWVNJDHVX
Wonton Mee,8.72,4-CZDWSE3JE4JWWA
Dan Dan Noodles,7.62,4-CZDWSE3JE4JWWA
Braised Beef Noodles,4.7,4-CZDWSE3JE4JWWA
Prawn Noodle Soup,4.56,4-CZDWSE3JE4JWWA
Fishball Noodles,7.67,4-CZDWSE3JE4JWWA
Dry Mee Pok,8.66,4-CZDWSE3JE4JWWA
Braised Beef Noodles (Set 2),6.61,4-CZDWSE3JE4JWWA
Dan Dan Noodles (Set 2),8.14,4-CZDWSE3JE4JWWA
House Signature Dish,8.75,4-CZDWSE3JE4JWWA
Braised Beef Noodles (Set 2),8.66,4-CZDWSE3JE4JWWA
Stir-fried Kailan,7.74,4-C3MEPGDFN2D3JX
Hot & Sour Soup,5.18,4-C3MEPGDFN2D3JX
Sweet & Sour Pork,6.11,4-C3MEPGDFN2D3JX
Yang Zhou Fried Rice,4.72,4-C3MEPGDFN2D3JX
Salted Egg Prawns,4.88,4-C3MEPGDFN2D3JX
Prawn Noodle Soup,8.85,4-C3MEPGDFN2D3JX
Mapo Tofu,6.2,4-C3MEPGDFN2D3JX
Dan Dan Noodles,5.27,4-C3MEPGDFN2D3JX
Char Siew Rice,6.95,4-C3MEPGDFN2D3JX
Fishball Noodles,6.45,4-C3MEPGDFN2D3JX
Flat White,27.45,4-C8C3VFKXRAD3N6
Cappuccino,26.19,4-C8C3VFKXRAD3N6
Iced Latte,27.05,4-C8C3VFKXRAD3N6
Espresso,18.44,4-C8C3VFKXRAD3N6
Cappuccino (Set 2),23.74,4-C8C3VFKXRAD3N6
House Signature Dish,25.32,4-C8C3VFKXRAD3N6
Cappuccino (Set 2),13.32,4-C8C3VFKXRAD3N6
Iced Latte (Set 2),27.5,4-C8C3VFKXRAD3N6
Espresso (Set 2),22.09,4-C8C3VFKXRAD3N6
Today's Recommendation,25.62,4-C8C3VFKXRAD3N6
Butter Chicken,13.86,4-C8BJA7KCN2WVLT
Chana Masala,10.11,4-C8BJA7KCN2WVLT
Hokkien Mee,14.28,4-C8BJA7KCN2WVLT
Steamed Fish,10.14,4-C8BJA7KCN2WVLT
Butter Garlic Prawns,14.82,4-C8BJA7KCN2WVLT
Palak Paneer,9.04,4-C8BJA7KCN2WVLT
Rendang,7.72,4-C8BJA7KCN2WVLT
Mee Rebus,13.58,4-C8BJA7KCN2WVLT
Seafood Platter,8.88,4-C8BJA7KCN2WVLT
Chicken Tikka Masala,8.68,4-C8BJA7KCN2WVLT
Butter Chicken,13.93,4-C6CDKAEUGNEAGN
Chicken Tikka Masala,13.59,4-C6CDKAEUGNEAGN
Palak Paneer,14.52,4-C6CDKAEUGNEAGN
Chana Masala,10.77,4-C6CDKAEUGNEAGN
Daily Special Set,10.3,4-C6CDKAEUGNEAGN
Chana Masala (Set 2),13.73,4-C6CDKAEUGNEAGN
Chicken Tikka Masala (Set 2),12.74,4-C6CDKAEUGNEAGN
Palak Paneer (Set 2),14.01,4-C6CDKAEUGNEAGN
Chef's Special Combo,13.56,4-C6CDKAEUGNEAGN
Butter Chicken (Set 2),13.6,4-C6CDKAEUGNEAGN
Stir-fried Kailan,4.14,4-C65EEY4XMFMDNE
Dry Mee Pok,4.26,4-C65EEY4XMFMDNE
Sweet & Sour Pork,7.21,4-C65EEY4XMFMDNE
Mapo Tofu,7.15,4-C65EEY4XMFMDNE
Char Siew Rice,7.96,4-C65EEY4XMFMDNE
Salted Egg Prawns,4.68,4-C65EEY4XMFMDNE
Fishball Noodles,6.0,4-C65EEY4XMFMDNE
Braised Beef Noodles,7.14,4-C65EEY4XMFMDNE
Hot & Sour Soup,5.57,4-C65EEY4XMFMDNE
Wonton Mee,4.41,4-C65EEY4XMFMDNE
Fresh Produce Box,13.34,4-C35EMEE2CLLUC2
Household Essentials Pack,9.56,4-C35EMEE2CLLUC2
Instant Noodles Pack,10.83,4-C35EMEE2CLLUC2
Snack Bundle,12.88,4-C35EMEE2CLLUC2
Bottled Drink,9.09,4-C35EMEE2CLLUC2
Daily Special Set,12.5,4-C35EMEE2CLLUC2
Today's Recommendation,13.61,4-C35EMEE2CLLUC2
Bottled Drink (Set 2),13.4,4-C35EMEE2CLLUC2
Daily Special Set (Set 2),8.59,4-C35EMEE2CLLUC2
Instant Noodles Pack (Set 2),10.32,4-C35EMEE2CLLUC2
Roast Lamb Rack,14.79,4-CZLWWGCFN6VYRA
Original Fried Chicken,8.59,4-CZLWWGCFN6VYRA
Mushroom Swiss Burger,12.61,4-CZLWWGCFN6VYRA
Popcorn Chicken,8.35,4-CZLWWGCFN6VYRA
Caesar Salad,10.21,4-CZLWWGCFN6VYRA
Grilled Chicken Chop,10.43,4-CZLWWGCFN6VYRA
Korean Fried Chicken,9.08,4-CZLWWGCFN6VYRA
Honey Glazed Wings,7.71,4-CZLWWGCFN6VYRA
Classic Cheeseburger,9.94,4-CZLWWGCFN6VYRA
Double Beef Burger,14.58,4-CZLWWGCFN6VYRA
Yang Zhou Fried Rice,5.02,4-C4DJCTNVCVEZSE
Braised Pork Belly,8.73,4-C4DJCTNVCVEZSE
Dan Dan Noodles,8.07,4-C4DJCTNVCVEZSE
Stir-fried Kailan,5.33,4-C4DJCTNVCVEZSE
Char Siew Rice,7.73,4-C4DJCTNVCVEZSE
Hot & Sour Soup,5.91,4-C4DJCTNVCVEZSE
Wonton Mee,6.16,4-C4DJCTNVCVEZSE
Sweet & Sour Pork,5.03,4-C4DJCTNVCVEZSE
Dry Mee Pok,5.08,4-C4DJCTNVCVEZSE
Mapo Tofu,8.12,4-C4DJCTNVCVEZSE
Hand-Pulled Noodles,8.44,4-C7WYJY6UHGEXN2
Sesame Noodles,13.34,4-C7WYJY6UHGEXN2
Spicy Peanut Noodles,7.23,4-C7WYJY6UHGEXN2
Beef Brisket Noodles,14.81,4-C7WYJY6UHGEXN2
Steamed Fish,8.88,4-C7WYJY6UHGEXN2
Butter Garlic Prawns,10.61,4-C7WYJY6UHGEXN2
Seafood Platter,8.99,4-C7WYJY6UHGEXN2
Seafood Platter (Set 2),11.66,4-C7WYJY6UHGEXN2
Today's Recommendation,12.18,4-C7WYJY6UHGEXN2
Spicy Peanut Noodles (Set 2),7.69,4-C7WYJY6UHGEXN2
Hot & Sour Soup,7.76,4-C6CJRPXASCEKV6
Kung Pao Chicken,7.47,4-C6CJRPXASCEKV6
Mapo Tofu,9.66,4-C6CJRPXASCEKV6
Char Siew Rice,8.88,4-C6CJRPXASCEKV6
Yang Zhou Fried Rice,14.27,4-C6CJRPXASCEKV6
Salted Egg Prawns,14.97,4-C6CJRPXASCEKV6
Roasted Chicken Rice,14.51,4-C6CJRPXASCEKV6
Stir-fried Kailan,14.74,4-C6CJRPXASCEKV6
Hainanese Chicken Rice,11.79,4-C6CJRPXASCEKV6
Braised Pork Belly,12.99,4-C6CJRPXASCEKV6
Sweet & Sour Pork,14.74,4-C4BZAN3FR7NADA
Braised Pork Belly,11.48,4-C4BZAN3FR7NADA
Steamed Fish with Ginger,11.64,4-C4BZAN3FR7NADA
Stir-fried Kailan,9.08,4-C4BZAN3FR7NADA
Salted Egg Prawns,11.03,4-C4BZAN3FR7NADA
Char Siew Rice,14.44,4-C4BZAN3FR7NADA
Grilled Fish,14.02,4-C4BZAN3FR7NADA
Chili Crab,8.06,4-C4BZAN3FR7NADA
Mapo Tofu,9.54,4-C4BZAN3FR7NADA
Fish Curry,11.24,4-C4BZAN3FR7NADA
Hainanese Chicken Rice,12.98,4-CYWTRZNFHEJUJ6
Roasted Chicken Rice,14.41,4-CYWTRZNFHEJUJ6
House Signature Dish,9.26,4-CYWTRZNFHEJUJ6
Daily Special Set,14.02,4-CYWTRZNFHEJUJ6
Chef's Special Combo,11.9,4-CYWTRZNFHEJUJ6
Daily Special Set (Set 2),13.09,4-CYWTRZNFHEJUJ6
Chef's Special Combo (Set 2),9.11,4-CYWTRZNFHEJUJ6
House Signature Dish (Set 2),9.5,4-CYWTRZNFHEJUJ6
Today's Recommendation,14.14,4-CYWTRZNFHEJUJ6
Daily Special Set (Set 2),9.52,4-CYWTRZNFHEJUJ6
Hot & Sour Soup,7.29,4-C8CCT6KVVAT2GT
Kung Pao Chicken,9.08,4-C8CCT6KVVAT2GT
Stir-fried Kailan,12.65,4-C8CCT6KVVAT2GT
Mushroom Ban Mian,10.49,4-C8CCT6KVVAT2GT
Braised Pork Belly,14.96,4-C8CCT6KVVAT2GT
Yang Zhou Fried Rice,14.42,4-C8CCT6KVVAT2GT
Sweet & Sour Pork,7.33,4-C8CCT6KVVAT2GT
Minced Meat Ban Mian,9.85,4-C8CCT6KVVAT2GT
Char Siew Rice,12.67,4-C8CCT6KVVAT2GT
Steamed Fish with Ginger,10.88,4-C8CCT6KVVAT2GT
Dry Mee Pok,5.42,4-CY51PECFRK6XGT
Sweet & Sour Pork,8.17,4-CY51PECFRK6XGT
Prawn Noodle Soup,7.75,4-CY51PECFRK6XGT
Dan Dan Noodles,8.11,4-CY51PECFRK6XGT
Kung Pao Chicken,6.82,4-CY51PECFRK6XGT
Fishball Noodles,7.32,4-CY51PECFRK6XGT
Mapo Tofu,5.06,4-CY51PECFRK6XGT
Wonton Mee,8.99,4-CY51PECFRK6XGT
Yang Zhou Fried Rice,4.02,4-CY51PECFRK6XGT
Char Siew Rice,7.83,4-CY51PECFRK6XGT
Hainanese Chicken Rice,4.13,4-C7TYJFBVABXGG2
Roasted Chicken Rice,7.41,4-C7TYJFBVABXGG2
House Signature Dish,7.4,4-C7TYJFBVABXGG2
Today's Recommendation,5.97,4-C7TYJFBVABXGG2
Chef's Special Combo,6.95,4-C7TYJFBVABXGG2
House Signature Dish (Set 2),8.76,4-C7TYJFBVABXGG2
Today's Recommendation (Set 2),8.18,4-C7TYJFBVABXGG2
Roasted Chicken Rice (Set 2),4.77,4-C7TYJFBVABXGG2
Chef's Special Combo (Set 2),4.41,4-C7TYJFBVABXGG2
Daily Special Set,8.15,4-C7TYJFBVABXGG2
Dry Mee Pok,9.6,4-C6KCEVLEHELAG6
Fish Curry,12.85,4-C6KCEVLEHELAG6
Deep Fried Fish,12.87,4-C6KCEVLEHELAG6
Stir-fried Kailan,14.66,4-C6KCEVLEHELAG6
Braised Pork Belly,11.55,4-C6KCEVLEHELAG6
Chili Crab,8.69,4-C6KCEVLEHELAG6
Sweet & Sour Pork,7.39,4-C6KCEVLEHELAG6
Wonton Mee,12.15,4-C6KCEVLEHELAG6
Salted Egg Prawns,9.59,4-C6KCEVLEHELAG6
Hot & Sour Soup,7.44,4-C6KCEVLEHELAG6
Instant Noodles Pack,8.42,4-C35FFE42VRMKRN
Snack Bundle,14.72,4-C35FFE42VRMKRN
Bottled Drink,13.92,4-C35FFE42VRMKRN
Chef's Special Combo,7.71,4-C35FFE42VRMKRN
Instant Noodles Pack (Set 2),13.82,4-C35FFE42VRMKRN
Instant Noodles Pack (Set 2),8.3,4-C35FFE42VRMKRN
Today's Recommendation,13.24,4-C35FFE42VRMKRN
Chef's Special Combo (Set 2),9.28,4-C35FFE42VRMKRN
Today's Recommendation (Set 2),13.02,4-C35FFE42VRMKRN
Daily Special Set,12.23,4-C35FFE42VRMKRN
Instant Noodles Pack,14.23,4-C7TEGKW1AJ4DRJ
Snack Bundle,11.83,4-C7TEGKW1AJ4DRJ
Bottled Drink,9.87,4-C7TEGKW1AJ4DRJ
Onigiri Rice Ball,7.77,4-C7TEGKW1AJ4DRJ
Ready-to-eat Meal Box,9.94,4-C7TEGKW1AJ4DRJ
House Signature Dish,8.6,4-C7TEGKW1AJ4DRJ
Instant Noodles Pack (Set 2),10.56,4-C7TEGKW1AJ4DRJ
Onigiri Rice Ball (Set 2),10.1,4-C7TEGKW1AJ4DRJ
Bottled Drink (Set 2),9.15,4-C7TEGKW1AJ4DRJ
Instant Noodles Pack (Set 2),11.8,4-C7TEGKW1AJ4DRJ
Classic Milk Tea,7.07,4-C73UCJTBJPV2JX
Brown Sugar Boba Milk Tea,6.17,4-C73UCJTBJPV2JX
Taro Milk Tea,6.13,4-C73UCJTBJPV2JX
Flat White,4.2,4-C73UCJTBJPV2JX
Cappuccino,5.71,4-C73UCJTBJPV2JX
Iced Latte,6.32,4-C73UCJTBJPV2JX
Espresso,5.12,4-C73UCJTBJPV2JX
House Signature Dish,7.43,4-C73UCJTBJPV2JX
Taro Milk Tea (Set 2),4.78,4-C73UCJTBJPV2JX
Brown Sugar Boba Milk Tea (Set 2),6.48,4-C73UCJTBJPV2JX
Mala Hotpot Combo,4.74,4-C62WELE3SCAZGN
Spicy Mala Skewers,4.64,4-C62WELE3SCAZGN
Stir-fried Kailan,8.51,4-C62WELE3SCAZGN
Sweet & Sour Pork,8.21,4-C62WELE3SCAZGN
Steamed Fish with Ginger,6.62,4-C62WELE3SCAZGN
Yang Zhou Fried Rice,5.48,4-C62WELE3SCAZGN
Char Siew Rice,4.24,4-C62WELE3SCAZGN
Braised Pork Belly,4.38,4-C62WELE3SCAZGN
Mapo Tofu,4.23,4-C62WELE3SCAZGN
Salted Egg Prawns,4.54,4-C62WELE3SCAZGN
Char Siew Rice,7.65,4-CZKXC8LJGUTWET
Roast Duck Noodles,11.03,4-CZKXC8LJGUTWET
Sweet & Sour Pork,7.91,4-CZKXC8LJGUTWET
Hot & Sour Soup,12.29,4-CZKXC8LJGUTWET
Char Siew Platter,8.44,4-CZKXC8LJGUTWET
Salted Egg Prawns,8.46,4-CZKXC8LJGUTWET
Steamed Fish with Ginger,10.14,4-CZKXC8LJGUTWET
Mapo Tofu,7.67,4-CZKXC8LJGUTWET
Kung Pao Chicken,14.01,4-CZKXC8LJGUTWET
Stir-fried Kailan,9.38,4-CZKXC8LJGUTWET
Grilled Chicken Chop,12.79,4-C7NFCRAUEACCVJ
Fish & Chips,13.06,4-C7NFCRAUEACCVJ
Beef Steak,10.6,4-C7NFCRAUEACCVJ
Caesar Salad,13.46,4-C7NFCRAUEACCVJ
Mushroom Soup,9.73,4-C7NFCRAUEACCVJ
Roast Lamb Rack,14.34,4-C7NFCRAUEACCVJ
Hokkien Mee,13.48,4-C7NFCRAUEACCVJ
Mee Rebus,8.69,4-C7NFCRAUEACCVJ
Rendang,7.63,4-C7NFCRAUEACCVJ
Roast Lamb Rack (Set 2),14.86,4-C7NFCRAUEACCVJ
Steamed Fish with Ginger,8.37,4-C732DACULBWHJ2
Minced Meat Ban Mian,10.82,4-C732DACULBWHJ2
Sweet & Sour Pork,12.53,4-C732DACULBWHJ2
Char Siew Rice,13.95,4-C732DACULBWHJ2
Stir-fried Kailan,14.73,4-C732DACULBWHJ2
Braised Pork Belly,11.82,4-C732DACULBWHJ2
Hot & Sour Soup,10.89,4-C732DACULBWHJ2
Yang Zhou Fried Rice,11.95,4-C732DACULBWHJ2
Salted Egg Prawns,14.79,4-C732DACULBWHJ2
Mushroom Ban Mian,9.89,4-C732DACULBWHJ2
Char Siew Platter,7.9,4-CZKXC8LJGUTWET
Roasted Pork Belly,7.13,4-CZKXC8LJGUTWET
Roast Duck Noodles,14.76,4-CZKXC8LJGUTWET
Char Siew Rice,13.87,4-CZKXC8LJGUTWET
Steamed Fish with Ginger,8.67,4-CZKXC8LJGUTWET
Sweet & Sour Pork,12.19,4-CZKXC8LJGUTWET
Kung Pao Chicken,12.2,4-CZKXC8LJGUTWET
Stir-fried Kailan,10.49,4-CZKXC8LJGUTWET
Braised Pork Belly,12.01,4-CZKXC8LJGUTWET
Salted Egg Prawns,13.32,4-CZKXC8LJGUTWET
Grilled Chicken Chop,7.69,4-C7NFCRAUEACCVJ
Fish & Chips,13.16,4-C7NFCRAUEACCVJ
Beef Steak,8.19,4-C7NFCRAUEACCVJ
Caesar Salad,10.38,4-C7NFCRAUEACCVJ
Mushroom Soup,7.93,4-C7NFCRAUEACCVJ
Roast Lamb Rack,14.22,4-C7NFCRAUEACCVJ
Hokkien Mee,12.91,4-C7NFCRAUEACCVJ
Mee Rebus,10.56,4-C7NFCRAUEACCVJ
Rendang,10.88,4-C7NFCRAUEACCVJ
Today's Recommendation,7.16,4-C7NFCRAUEACCVJ
Hot & Sour Soup,12.04,4-C732DACULBWHJ2
Salted Egg Prawns,12.7,4-C732DACULBWHJ2
Yang Zhou Fried Rice,14.84,4-C732DACULBWHJ2
Minced Meat Ban Mian,13.79,4-C732DACULBWHJ2
Steamed Fish with Ginger,12.9,4-C732DACULBWHJ2
Char Siew Rice,11.77,4-C732DACULBWHJ2
Braised Pork Belly,11.43,4-C732DACULBWHJ2
Kung Pao Chicken,9.33,4-C732DACULBWHJ2
Mushroom Ban Mian,10.9,4-C732DACULBWHJ2
Stir-fried Kailan,10.89,4-C732DACULBWHJ2
